file_path,song_key,lyrics,updated_at,updated_by
거룩거룩_2.jpg,,"흠도 없이 순결하신 주
하나님의 어린양 예수
이 땅 위에 오셔서
저 십자가 위에서
우리 죄를 씻기셨네
흠도 없이 순결하신 주
하나님의 어린양 예수
이 땅 위에 오셔서
저 십자가 위에서
우리 죄를 씻기셨네
거룩하고 완전하신 주
결국 모든 죄를 이긴 주
우리 주님 따라서
몸과 마음 모두 다
거룩 거룩 이루겠네
흠도 없이 순결하신 주
하나님의 어린양 예수
이 땅 위에 오셔서
저 십자가 위에서
우리 죄를 씻기셨네
거룩하고 완전하신 주
결국 모든 죄를 이긴 주
우리 주님 따라서
몸과 마음 모두 다
거룩 거룩 이루겠네
흠도 없이 순결하신 주
하나님의 어린양 예수
이 땅 위에 오셔서
저 십자가 위에서
우리 죄를 씻기셨네
거룩하고 완전하신 주
결국 모든 죄를 이긴 주
우리 주님 따라서
몸과 마음 모두 다
거룩 거룩 이루겠네
흠도 없이 순결하신 주
하나님의 어린양 예수
이 땅 위에 오셔서
저 십자가 위에서
우리 죄를 씻기셨네
거룩하고 완전하신 주
결국 모든 죄를 이긴 주
우리 주님 따라서
몸과 마음 모두 다
거룩 거룩 이루겠네
우리 주님 따라서
몸과 마음 모두 다
거룩 거룩 이루겠네",2026-02-24 08:37:51,jbpar
거룩거룩_거룩거룩거룩_0517.jpg,,"거룩 거룩 거룩 전능하신 주여 이른 아침 우리 주를 찬송합니다
거룩 거룩 거룩 자비하신 주여 성삼위 일체 우리 주로다

거룩 거룩 거룩 주의 보좌 앞에 모든 성도 면류관을 벗어드리네
천군 천사 모두 주께 굴복하니 영원히 위에 계신 주로다

주는 거룩 거룩 거룩 
주는 거룩 거룩 거룩
주는 거룩 거룩 거룩
거룩하신 주

거룩 거룩 거룩 전능하신 주여 천지만물 모두 주를 찬송합니다
거룩 거룩 거룩 전능하신 주여 성삼위 일체 우리 주로다

성삼위 일체 우리 주로다
성삼위 일체 우리 주로다

주는 거룩 거룩 거룩 
주는 거룩 거룩 거룩
주는 거룩 거룩 거룩
거룩하신 주",2026-02-24 08:37:51,jbpar
거룩거룩거룩_9.gif,,"거룩 거룩 거룩 전능하신 주여
이른 아침 우리 주를 찬송합니다
거룩 거룩 거룩 자비하신 주여
성 삼위 일체 우리 주로다

거룩 거룩 거룩 주의 빛난 영광
모든 죄인 눈 어두워 보지 못하네
거룩하신 이가 주님밖에 뉘뇨
온전히 전능하신 주로다

거룩 거룩 거룩 전능하신 주여
천지만물 모두 주를 찬송합니다
거룩 거룩 거룩 전능하신 주여
성 삼위 일체 우리 주로다",2026-02-24 08:37:51,jbpar
거룩거룩거룩전능하신주님_D.jpg,D,"거룩 거룩 거룩 전능하신 주여
이른 아침 우리 주를 찬송합니다

거룩 거룩 거룩 자비하신 주여
성삼위일체 우리 주로다

거룩 거룩 거룩 전능하신 주여
천지만물 모두 주를 찬송합니다

거룩 거룩 거룩 전능하신 주여
성삼위일체 우리 주로다

거룩 거룩 거룩 전능하신 주여
이른 아침 우리 주를 찬송합니다

천군천사 모두 주께 굴복하니
영원히 위에 계신 주로다",2026-02-24 08:37:51,jbpar
거룩거룩거룩전능하신주여_거룩거룩거룩_0252.jpg,,"거룩 거룩 거룩 전능하신 주여
이른 아침 우리 주를 찬송합니다
거룩 거룩 거룩 자비하신 주여
성삼위 일체 우리 주로다
거룩 거룩 거룩 주의 보좌 앞에
모든 성도 면류관을 벗어드리네
천군 천사 모두 주께 굴복하니
영원히 위에 계신 주로다
거룩 거룩 거룩 전능하신 주여
천지만물 모두 주를 찬송합니다
거룩 거룩 거룩 전능하신 주여
성삼위 일체 우리 주로다",2026-02-24 08:37:51,jbpar
거룩거룩거룩하신_거룩하신하나님_0551.jpg,,"거룩 거룩하신 하나님
거룩 거룩하신 나의 주
천사와 주 백성
속죄의 주님 앞에
엎드려 다 경배합니다",2026-02-24 08:37:51,jbpar
거룩거룩거룩하신주_거룩거룩거룩하신주_0221.jpg,,"거룩 거룩 거룩하신 주 
거룩 거룩 거룩하신 주

1
주께영광 돌리세 
2
주께 감사드리세
3
주께 찬양 드리세

거룩 거룩 거룩 하신 주

[전능, 영원]",2026-02-24 08:37:51,jbpar
거룩거룩거룩하신주_거룩거룩거룩하신주_0652.jpg,,"거룩 거룩 거룩하신 주 
거룩 거룩 거룩하신 주

1
주께영광 돌리세 
2
주께 감사드리세
3
주께 찬양 드리세

거룩 거룩 거룩 하신 주

[전능, 영원]",2026-02-24 08:37:51,jbpar
거룩거룩거룩하신주_거룩하신주_0242.jpg,,"거룩 거룩 거룩하신 주 
거룩 거룩 거룩하신 주

1
주께영광 돌리세 
2
주께 감사드리세
3
주께 찬양 드리세

거룩 거룩 거룩 하신 주

[전능, 영원]",2026-02-24 08:37:51,jbpar
거룩거룩거룩한주님_거룩거룩하신주_0748.jpg,,"JIMMY OWENS
거룩 거룩 거룩한주님
존귀 존귀하신 주 하나님
모든 영광과존귀 경배와 찬양 받으심
영원하신 주하나님 모든 영광의주
거룩하신 주 하나님
거룩하고 영화로우신 주님",2026-02-24 08:37:51,jbpar
거룩거룩한주_거룩거룩한주_0165.jpg,,"William Bay
거룩 거룩한 주 그광채가 빛나네
거룩 거룩한 주 힘과 능력의 주님
존귀 영광 능력 우리는 주 경배해
거룩 거룩한 주 찬양을 드리오며
거룩거룩한주 엎드려 절합니다",2026-02-24 08:37:51,jbpar
거룩하다_거룩하다_0187.jpg,,"거룩하다 거룩하다 우리 하나님
온 천지 만물을 다스리시네
거룩하다 거룩하다 우리 하나님
예배를 받으시기 합당하시네
모든 찬양과 경배를 우리 하나님께
모든 영광과 존귀를 우리 하나님께

거룩하다 거룩하다 우리 하나님
온 천지 만물을 다스리시네
거룩하다 거룩하다 우리 하나님
예배를 받으시기 합당하시네
모든 찬양과 경배를 우리 하나님께
모든 영광과 존귀를 우리 하나님께
모든 찬양과 경배를 우리 하나님께
모든 영광과 존귀를 우리 하나님께",2026-02-24 08:37:51,jbpar
거룩하신나의주_거룩하신나의주_0454.jpg,,"거룩하신 나의 주 거룩하신 나의주
주를 사랑합니다 나의 하나님
찬양하리라 기뻐하리라 주님
나와 함께 하심을 송축합니다.
거룩하신 나의 주 거룩하신 나의주
주를 사랑합니다 나의 하나님",2026-02-24 08:37:51,jbpar
거룩하신성령이여.jpg,,"거룩하신 성령이여 
거룩하신 성령이여
성령의 불로 오셔서 세상 
헛된 마음 태우소서
손들고 주를 바랄때 성령이여 
성령이여 성령이여 임하소서 
우리에게 임하소서 우리에게 임하소서 
성령의 불로 오셔서 
세상 헛된 마음 태우소서
손들고 주를 바랄 때 성령이여 
성령이여 성령이여 임하소서",2026-02-24 08:37:51,jbpar
거룩하신성령이여_거룩한성령이여_0856.jpg,,"Chris. A. Bowater
거룩하신 성령이여 거룩하신 성령이여
성령의 불로 오셔서 세상
헛된 마음 태우소서
손들고 주를 바랄 때 성령이여 성령이여
성령이여
임하소서
우리에게 임하소서 우리에게 임하소서
성령의 불로 오셔서
세상 헛된 마음 태우소서
손들고 주를 바랄 때 성령이여 성령이여
성령이여 임하소서",2026-02-24 08:37:51,jbpar
거룩하신주님.jpg,,"후렴)주이름 찬양
     크신 이스라엘의 전능자
     주이름 찬양
     주의 이름 권세로 인도하네
     모든 이름 중 가장 높으신 이름
     승리의 왕께 경배드리세

1.거룩하신 주님 지존하신 분
  하늘의 위엄으로 다스리네
  존귀한 어린양 죽임 당하사
  그 피로 우리를 구속하셨네

2.거룩하신 주님 지존하신 분
  하늘의 위엄으로 다스리네
  만왕의 왕 예수 만주의 주
  보좌에 엎드려 경배하네",2026-02-24 08:37:51,jbpar
거룩하신주님께나아오라_거룩하신주님께나아오라_0024.jpg,,"[거룩하신 주님께 나아오라] 어린양의 보혈로써
찬양하며 주님앞에 나아와 보좌앞에 경배하세 x2
왕의 왕 주께 거룩한 손들고
경배해 주님께 경배해 주님께
2. 들어오라 지성소로 오라",2026-02-24 08:37:51,jbpar
거룩하신주님께나오라.jpg,,"들어오라 지성소로 오라 
어린양의 보혈로써
찬양하며 주님 앞에 나와 
보좌 앞에 경배하세 
왕의 왕 주께 거룩한 손 들고
경배해 주님께
경배해 주님께",2026-02-24 08:37:51,jbpar
거룩하신주만군의여호와_거룩하신주님_0334.jpg,,"Bruce clewett
거룩하신 주님 만군의 여호와 주님하신 일엔 불의가 없네
진리를 지키고 또 거짓이 없으니 저하늘도 주께 찬양하네
거룩 오 거룩 어제 오늘 영원 변함 없이 아무런 흠도 없으신
주님의 그 이름 거룩하신 주
존귀하신 주님 만군의 여호와 그 인자하심이 아침마다 새로워
늘 의로우시지만 또 자비로우신 주님 저하늘도 주께 찬양하네
존귀 오 존귀 어제 오늘 영원 변함없이 아무런 흠도 없으신
주님의 그 이름 존귀하신 주",2026-02-24 08:37:51,jbpar
거룩하신주여호와하나님_거룩하신주_0254.jpg,,"거룩하신 주 여호와 하나님
거룩하신 주 여호와 나의 왕
그 영광이 온땅에 충만합니다
그 영광이 온땅에 충만합니다
충만합니다 거룩하신 주 여호와 하나님
그 영광이 온땅에 충만합니다
그 영광이 온땅에 충만합니다
충만합니다 거룩하신 주 여호와 하나님",2026-02-24 08:37:51,jbpar
거룩하신주의성전에_노래하자알렐루야_0668.jpg,,"Walt Harrah
거룩하신 주의 성전에 하늘보좌 임하시니
찬양을 주께 드립니다 주의 그 사랑 인하여
주의 임재와 그 영화로움 승리의 그 외침 소리
존귀한 구세주께 어찌 찬양아니할까
찬양 알렐루야 알렐루야 알렐루야
찬양 알렐루야 알렐루야 알렐루야
거룩하신 주의 성전에 하늘보좌 임하시니
흩어진 성도 모두 모여 엎드려 경배드리세
찬양 알렐루야 알렐루야 알렐루야
찬양 알렐루야 알렐루야 알렐루야
찬양 알렐루야 알렐루야 알렐루야
찬양 알렐루야 알렐루야 알렐루야",2026-02-24 08:37:51,jbpar
거룩하신하나님.jpg,,"거룩하신 하나님 주께 감사드리세 
날 위해 이 땅에 오신 독생자 예수
나의 맘과 뜻 다해 주를 사랑합니다 
날 위해 이 땅에 오신 독생자 예수
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사 감사",2026-02-24 08:37:51,jbpar
거룩하신하나님_1.jpg,,"거룩하신 하나님 주께 감사드리세 
날 위해 이 땅에 오신 독생자 예수
나의 맘과 뜻 다해 주를 사랑합니다 
날 위해 이 땅에 오신 독생자 예수
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사 감사",2026-02-24 08:37:51,jbpar
거룩하신하나님_10.gif,,"거룩하신 하나님 주께 감사드리세 
날 위해 이 땅에 오신 독생자 예수
나의 맘과 뜻 다해 주를 사랑합니다 
날 위해 이 땅에 오신 독생자 예수
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사
내가 약할 때 강함 주고 가난할 때 
우리를 부요케하신 나의 주 감사 감사",2026-02-24 08:37:51,jbpar
거룩하신하나님거룩하신_거룩하신하나님_0448.jpg,,"Debbye Graafsma
거룩하신 하나님 거룩하신 하나님
거룩하신 하나님 거룩하신 나의 하나님
의로우신 주 하나님 신실하신 아버지
모든 만물을 다스리시는 거룩하신 하나님",2026-02-24 08:37:51,jbpar
거룩하신하나님어린양_거룩하신하나님_0260.jpg,,"Bob Fitts
<Man> 거룩하신 하나님 <Woman> 어린양 거룩하신 하나님어린양
<M> 주의이름 선포하며 찬양 <W> 주의 이름 선포하며
찬양
<함께> 찬양 찬양 주찬양",2026-02-24 08:37:51,jbpar
거룩하신하나님주께_거룩하신하나님주_0443.jpg,,"Henry Smith
거룩하신 하나님 주께 감사드리세 날위해 이땅에 오신 독생자 예수
나의 맘과 뜻다해 주를 사랑합니다 날위해 이땅에 오신 독생자 예수
내가 약할 때 강함주고 가난할 때 우리를 부요케하신 나의 주 감사
내가 약할 때 강함주고 가난할 때 우리를 부요케하신 나의 주 감사 감사",2026-02-24 08:37:51,jbpar
거룩하신하나님주님성안에_찬양하라왕되신주_0250.jpg,,"박주영
거룩하신 하나님 주님 성안에 머물게 하소서
주님 보좌앞에서 절하게 하소서
거룩하신 하나님 주님 성안에 머물게 하소서
주님 보좌앞에서 절하게 하소서
모두 무릎굻고서 주님 앞에 경배하리라
살아계신 주님을 찬양하리라
거룩한 성안에서 우리 머물게 하옵소서
나의 피난처 되신 왕되신 주
찬양하라 찬양하라 왕되신 주를 찬양하라
찬양하라 찬양하라 왕되신 주를 찬양하라",2026-02-24 08:37:51,jbpar
거룩한나의주님.jpg,,"거룩한 나의 주님 
당신만을 찬양합니다 

오 거룩한 나의 주님 
온맘 다해 찬양해 

크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 



크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 

크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 

우리 주님",2026-02-24 08:37:51,jbpar
거룩한나의주님_거룩한나의주님_0654.jpg,,"거룩한 나의 주님 
당신만을 찬양합니다 

오 거룩한 나의 주님 
온맘 다해 찬양해 

크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 



크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 

크신 주께 찬양하네- 
거룩하고 신실하신 우리 주님 

우리 주님",2026-02-24 08:37:51,jbpar
거룩한땅에.jpg,,"거룩한 땅에 
우리 여기에 서 있네
주님 계신 이곳
곧 거룩한 땅이라
거룩한 땅에 
우리 여기에 서 있네
주님 계신 이곳
곧 거룩한 땅이라
거룩한 손을
우리에게 주셨네
우리 손으로 
주님의 일 이루시네
거룩한 손을
우리에게 주셨네
우리 손으로 
주의 일 이루시네
거룩한 땅에
거룩한 땅에
우리 서 있네
거룩한 땅에
천군천사 이곳에
함께 해
거룩하신 주님 
찬양하며 서리라
거룩한 땅에
우리 여기에 서 있네
주님 계신 이곳
곧 거룩한 땅이라
거룩한 땅에
우리 여기에 서 있네
주님 계신 이곳 곧 거룩한
주님 계신 이곳 곧 거룩한
주님 계신 거룩한 땅
거룩한 땅 찬양",2026-02-24 08:37:51,jbpar
거룩한땅에우리여기에_거룩한땅에_1328.jpg,,"Christopher Beatty
거룩한 땅에 우리 여기에 서 있네
주님 계신 이 곳 곧 거룩한
땅이라
거룩한 땅에 우리 여기에 서 있네
주님 계신곳 곧 거룩한
땅이라
거룩한 손을 우리에게 주셨네
우리 손으로 주의 일
이루시네
거룩한 손을 우리에게 주셔네
우리 손으로 주의 일 이루시네",2026-02-24 08:37:51,jbpar
거룩한성에들어가겠네_거룩한성에들어가겠네_0327.jpg,,"고형원
거룩한 성에 들어가겠네 어둔골짝 빈들을 지나서
십자가지고 찬송부르며 할렐루야 예루살렘성
온땅이여 외칠지어다 하늘엔 영광 땅위엔 평화
임마누엘 이땅에 오신 주 온땅이여 외칠지어다",2026-02-24 08:37:51,jbpar
거룩한성전에.jpg,,"거룩한 성전에 거하시며 
하늘 보좌에 계신 주 
주가 베푸신 모든 사랑 우리 찬양을 주님께 
오 아름다운 주의 영광 승리의 함성 들리네 
죽임 당하신 어린양께 우리 큰 소리 외치며 

찬양 알렐루야 알렐루야 알렐루야 

거룩한 성전에 계신 주 우리 주님앞에 서서 
이전의 성도들과 함께 주 보좌 앞에 엎드려 

찬양 알렐루야 알렐루야 알렐루야",2026-02-24 08:37:51,jbpar
거룩한성전에_거룩한성전에_0680.jpg,,"거룩한 성전에 거하시며 
하늘 보좌에 계신 주 
주가 베푸신 모든 사랑 우리 찬양을 주님께 
오 아름다운 주의 영광 승리의 함성 들리네 
죽임 당하신 어린양께 우리 큰 소리 외치며 

찬양 알렐루야 알렐루야 알렐루야 

거룩한 성전에 계신 주 우리 주님앞에 서서 
이전의 성도들과 함께 주 보좌 앞에 엎드려 

찬양 알렐루야 알렐루야 알렐루야",2026-02-24 08:37:51,jbpar
거룩한성전에거하시며.jpg,,"거룩한 성전에 거하시며 
하늘 보좌에 계신 주 
주가 베푸신 모든 사랑 우리 찬양을 주님께 
오 아름다운 주의 영광 승리의 함성 들리네 
죽임 당하신 어린양께 우리 큰 소리 외치며 

찬양 알렐루야 알렐루야 알렐루야 

거룩한 성전에 계신 주 우리 주님앞에 서서 
이전의 성도들과 함께 주 보좌 앞에 엎드려 

찬양 알렐루야 알렐루야 알렐루야",2026-02-24 08:37:51,jbpar
거룩한주하나님.jpg,,"거룩한 주 하나님 만왕의 왕
거룩한 주의 이름 찬양하리
거룩한 주는 예수 거룩한 주 하나님
거룩한 주는 예수 거룩한 주 하나님

사랑해요 주의 도를 주 이름을 
사랑해요 영원토록 선포하리
거룩한 주는 예수 거룩한 주 하나님
거룩한 주는 예수 거룩한 주 하나님",2026-02-24 08:37:51,jbpar
거룩한주하나님_거룩한주하나님_0547.jpg,,"거룩한 주 하나님 만왕의 왕
거룩한 주의 이름 찬양하리
거룩한 주는 예수 거룩한 주 하나님
거룩한 주는 예수 거룩한 주 하나님

사랑해요 주의 도를 주 이름을 
사랑해요 영원토록 선포하리
거룩한 주는 예수 거룩한 주 하나님
거룩한 주는 예수 거룩한 주 하나님",2026-02-24 08:37:51,jbpar
거룩한하나님_거룩한하나님_0231.jpg,,"여호와 여호와 아멘

천사당의 나팔소리 들릴때
하늘문이 열리고
거룩하신 하나님께서 임하시니 
거룩하다 거룩하다 거룩하다

전능하신 주 하나님 
어제도 계셨고
오늘도 계시며
이제 곧 오실 주님을 찬양합시다(아멘)

§※거룩한 하나님 주이름 송축하리
영원하신 전능의 주 다 경배합니다※

※2번 반복 후 하나님 §

§2번 반복",2026-02-24 08:37:51,jbpar
거리마다.jpg,,"거리마다 기쁨으로 춤을 추게 하시고
주의 백성 기도 할 때 이 땅 회복하소서
산 위에서 계곡까지 우리 찬양 울리네
하늘에서 열방까지 우리 찬양 가득하네
한라에서 백두까지 우리 찬양 울리네
백두에서 땅끝까지 우리 찬양 가득하네
할렐루야 할렐루야 할렐루야 할렐루야
할렐루야 할렐루야 할렐루야 할렐루야",2026-02-24 08:37:51,jbpar
거리마다오고가는_은종_0890.jpg,,"거리마다 오고가는 많은 사람들
웃으며 기다리던 크리스머스
아이들도
노인들도 은종을 만들어
거리마다 크게 울리네
실버벨 실버벨
종소리 들려오네
실버벨 실버벨 크리스머스 다가오네
CITY SIDE WALKS BUSY SIDE WALKS DRESSED HOLY DAY STYLE,
IN
THE AIR THERE'S A FEELING OF CHRISTMAS
CHILDREN LAUGHING PEOPLE
PASSING MEETING SMILE AFTER
SMILE AND ON EVERY STREET CORNER
YOU HEAR
SILVER BELLS SILVER BELLS IT'S CHRISTMAS TIME IN THE
CITY
RING A RING SOON IT WILL BE CHRISTMAS DAY",2026-02-24 08:37:51,jbpar
거친 길 위를 걸어갈 때도 E.jpg,E,"모든 것 아시는 주님
나의 맘의 연약함 보시고
부족한 그 모습대로
주님 마음에 새겨 주시네

주님께 토로한 마음
하나하나 헤아려 주시니
그  마음 그 아픔들을
주님 손으로 품어 주시네

거친 길 위를 걸어갈 때도
험한 산이 앞을 막아도
빛 되신 주님의 두 손이
나를 붙드네

주의 마음이 닿은 내 삶에
저민 슬픔을 씻으시는
주님을 찬양
주 이름을 찬양하네

주님께 토로한 마음
하나하나 헤아려 주시니
그  마음 그 아픔들을
주님 손으로 품어 주시네

거친 길 위를 걸어갈 때도
험한 산이 앞을 막아도
빛 되신 주님의 두 손이
나를 붙드네

주의 마음이 닿은 내 삶에
저민 슬픔을 씻으시는
주님을 찬양
주 이름을 찬양하네

거친 길 위를 걸어갈 때도
험한 산이 앞을 막아도
빛 되신 주님의 두 손이
나를 붙드네

주의 마음이 닿은 내 삶에
저민 슬픔을 씻으시는
주님을 찬양
주 이름을 찬양하네

주님을 찬양
주 이름을 찬양하네",2026-02-24 08:37:51,jbpar
거친세상다니면서_오직 예수뿐_1203.jpg,,"김기한
1
거친 세상 다니면서 늘 근심 걱정할때에
주님 나를 지켜
주사 나는 외로움이 없어요
2
주님이 가신 길을 눈감고 생각할때에
가슴속에
메어지는 그 아픔이 내게 있어요
3
가시밭 인생길을 허덕이면서
갈때에
아픔있는 그곳에는 평화의 주님이 계시네
(후렴)
주
예수 내맘에 오심 주 예수 내맘에 오심
물밀 듯 내맘에 기쁨이 넘침은
주 예수 내맘에 오심",2026-02-24 08:37:51,jbpar
거친세상에서실패하거든_거친세상에서_1609.jpg,,"거친 세상에서 실패하거든 그 손 못자국 만져라
고된일 하다가 힘을 얻으리 그 손 못자국 만져라
그 손 못자국 만져라 그 손 못자국 만져라
주가 널 지키며 인도하시리 그 손 못자국 만져라

네가 어둠속을 걸어갈때에 그 손 못자국 만져라
주가 참 평안을 네게 주시리 그 손 못자국 만져라
그 손 못자국 만져라 그 손 못자국 만져라
주가 널 지키며 인도하시리 그 손 못자국 만져라

네가 부활의 주 따라가려면 그 손 못자국 만져라
네가 주 안에서 길이 살리라 그 손 못자국 만져라
그 손 못자국 만져라 그 손 못자국 만져라
주가 널 지키며 인도하시리 그 손 못자국 만져라

너의 죄악의 짐 무거울때에 그 손 못자국 만져라
마음문 열고서 주를 모셔라 그 손 못자국 만져라
그 손 못자국 만져라 그 손 못자국 만져라
주가 널 지키며 인도하시리 그 손 못자국 만져라",2026-02-24 08:37:51,jbpar
걱정근심산되어_마음에근심쌓일때_0830.jpg,,"걱정근심 산되어 앞길 막을 때에
주를 바라 보면서 믿고 기도하면
힘찬
독수리 같이 위로위로 올라가
근심 넘어 할렐루야 그 산 정복하겠네",2026-02-24 08:37:51,jbpar
걸으면서와와_와와송_0487.jpg,,"Ernie Rettino, Debby Kerner
걸으면서 와와 노래해 힘차게 손뼉치며 모두 (손뼉) 주님 찬양해요
워- 예-
걸으면서 와와 노래해 힘차게 손뼉치며 모두 (손뼉) 주님 찬양해요 워-
예-
주님은 내 친구 항상 함께 계시죠 언제나 그의 이름으로 승리하며 살아요
걸으면서 와와 노래해 힘차게 손뼉치며 모두 (손뼉) 주님 찬양해요 워-
예
걸으면서 와와 노래해 힘차게 손뼉치며 모두 (손뼉) 주님 찬양해요 워-
예-
어둡고 험한길 나 홀로 걸어갈 때도 주 내게 가르쳐 준 노래로 주님을
찬양해
걸으면서 와와 노래해 힘차게 손뼉치며 모두 (손뼉) 주님 찬양해요 워-
예-
어둡고 험한길 나 홀로 걸어갈 때도 주 내게 가르쳐 준 노래로 주님을
찬양해",2026-02-24 08:37:51,jbpar
겟세마네동산에서_겟세마네동산에서_0906.jpg,,"< 겟세마네 동산에서 >

겟세마네 동산에서 기도하실 때
주님의 땀방울은 피로 변했네.
하나님을 거역한 나를 위하여
순종의 속죄 피를 흘려주셨네.
아아- 아아- 주의 사랑 깊고 크셔라.
내 영혼에 파도처럼 메아리쳐 온다.

빌라도의 뜰에 서서 가시관 쓸 때
주님의 온 얼굴은 피로 젖었네.
온 인류의 저주를 속하시려고
저주의 가시채로 관을 쓰셨네. 
아아- 아아- 주의 사랑 깊고 크셔라.
내 영혼에 파도처럼 메아리쳐 온다.


골고다의 십자가에 달리신 주님
손과 발 옆구리에 입은 상처로 
온 몸의 물과 피를 다 흘리셔서
멸망의 죽음에서 날 건지셨네.
아아- 아아- 주의 사랑 깊고 크셔라.
내 영혼에 파도처럼 메아리쳐 온다.",2026-02-24 08:37:51,jbpar
결코나는변치않으리_결코나는변치않으리_1318.jpg,,"결코나는변치않으리
결코나는변치않으리
물가에있는푸른나무같이
변치않으리

예수내생명변치않으리
예수내생명변치않으리
물가에있는푸른나무같이
변치않으리

예수님사랑변치않으리
예수님사랑변치않으리
물가에있는푸른나무같이
변치않으리",2026-02-24 08:37:51,jbpar
겸손하게무릎꿇고_겸손하게무릎꿇고_0710.jpg,,"시편95:1-7
겸손하게 무릎꿇고 주께 경배하며
전심으로 주를 찬양 할렐루야
찬양
할렐루야 할렐루야 할렐루야 아멘
내영혼 주를 향해 높이 활짝 열려
전심으로 주를 찬양 할렐루야 찬양
할렐루야 할렐루야 할렐루야 아멘",2026-02-24 08:37:51,jbpar
겸손히주를섬길때.jpg,,"겸손히 주를 섬길때 괴로운 일이 많으나
구주여 내게 힘주사 잘 감당하게 하소서

인자한 말을 가지고 사람을 감화시키며
갈길을 잃은 무리를 잘 인도하게 하소서

구주의 귀한 인내를 깨달아 알게 하시고
굳건한 믿음 주셔서 늘 승리하게 하소서

장래의 영광 비추사 소망이 되게 하시며
구주와 함께 살면서 참 평강얻게 하소서",2026-02-24 08:37:51,jbpar
겸손히주를섬길때_347.gif,,"겸손히 주를 섬길때 괴로운 일이 많으나
구주여 내게 힘주사 잘 감당하게 하소서

인자한 말을 가지고 사람을 감화시키며
갈길을 잃은 무리를 잘 인도하게 하소서

구주의 귀한 인내를 깨달아 알게 하시고
굳건한 믿음 주셔서 늘 승리하게 하소서

장래의 영광 비추사 소망이 되게 하시며
구주와 함께 살면서 참 평강얻게 하소서",2026-02-24 08:37:51,jbpar
겸손히주를섬길때_겸손히주를섬길때_1893.jpg,,"겸손히 주를 섬길때 괴로운 일이 많으나
구주여 내게 힘주사 잘 감당하게 하소서

인자한 말을 가지고 사람을 감화시키며
갈길을 잃은 무리를 잘 인도하게 하소서

구주의 귀한 인내를 깨달아 알게 하시고
굳건한 믿음 주셔서 늘 승리하게 하소서

장래의 영광 비추사 소망이 되게 하시며
구주와 함께 살면서 참 평강얻게 하소서",2026-02-24 08:37:51,jbpar
겸손히주앞에무릎꿇고_나의기도_1068.jpg,,"1
겸손히 주앞에 무릎꿇고 참회의 눈물 흘리며 고백할때
사랑의
언약을 들려주시사 주님의 품안에 품으소서
2
겸손히 주앞에 무릎꿇고
새사람 되어지기를 간구할때
나의 뜻과 생각 변화 시키사 주님의
모습 닯게 하소서
(후렴)
보혈의 피로 산 새생명 영생의 길
가게 하소서
주님이 피흘렸던 골고다 언덕 나도 가게 하소서
아멘",2026-02-24 08:37:51,jbpar
경배와사랑드리네_경배와사랑_0578.jpg,,"Ge Baas
경배와 사랑드리네 왕되신 주(왕되신 주)
경배와 사랑드리네 왕되신 주(왕되신 주)
우리 주만 따라 가리 우리 함께 주 따라가리
우린 주만 따라 가리 왕되신 주(왕되신 주)",2026-02-24 08:37:51,jbpar
경배하리.jpg,,"주님만을 경배하리 
주님만을 찬양하리
찬양 받기 합당하신 
존귀하신 주만 높이리",2026-02-24 08:37:51,jbpar
경배하리 주 하나님.jpg,,"경배하리 주 하나님 
전능하신 주
경배하리 평화의 왕 
주를 사랑합니다

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주

경배하리 주 하나님 
전능하신 주
경배하리 평화의 왕 
주를 사랑합니다

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주
전능하신 주",2026-02-24 08:37:51,jbpar
경배하리오어린양_경배하리오어린양_0381.jpg,,"Graham Kendrick
경배하리(경배하리) 오 어린양 세상죄를(세상죄를) 지고가네
경배하리(경배하리) 오 어린양 세상죄를(세상죄를) 지고가네
알렐루야 알렐루야 알렐루야 알렐루야",2026-02-24 08:37:51,jbpar
경배하리주하나님_경배하리주하나님_0576.jpg,,"경배하리 주 하나님 
전능하신 주
경배하리 평화의 왕 
주를 사랑합니다

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주

경배하리 주 하나님 
전능하신 주
경배하리 평화의 왕 
주를 사랑합니다

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주

찬양하세
누가 주와 같으리
경배하리 주 하나님 
전능하신 주
전능하신 주",2026-02-24 08:37:51,jbpar
